uuid,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31
419470c0-ac14-47b6-b501-779151edf891,-415.8329163,44.32630157,-9.784028053,3.553702116,-5.954726219,3.033019543,-6.855852127,-10.54320049,-9.529774666,-6.53179121,-0.688658535,-8.887672424,-3.122086525,0.298881084,0.269218594,0.225067541,0.211111873,0.239499345,0.311549515,0.369968951,0.38583979,0.394695073,0.369500369,0.33259961,0.314869583,14.68826209,13.54473063,16.73564141,14.87524958,16.82645466,16.88067909,32.29425722
3256cbc2-1698-4593-9e22-57ee36454f75,-421.8743286,43.16569901,-0.046005685,16.88447189,-4.729524136,1.357303023,-13.59452438,-7.113104343,-4.455769062,-6.777054787,-6.126523972,-11.55396938,-4.101576328,0.188950136,0.190473199,0.184476435,0.15968819,0.161235794,0.19843851,0.2529217,0.301256776,0.286603123,0.256495655,0.261355251,0.251899391,16.06294341,12.62887801,15.94404372,14.92440098,15.95654664,16.86377957,33.14003984
c4539031-acd2-4bd3-b0ba-84a3165d14c6,-569.2907104,31.93846703,-5.350744247,14.14675236,0.193944186,-0.823418677,-11.62318993,-5.508367062,-3.359529495,-3.214349508,-3.893404961,-6.213567734,-4.275627136,0.238787666,0.237978175,0.282977194,0.361094385,0.331469953,0.273508459,0.251367688,0.236670032,0.216896549,0.242707446,0.295394987,0.256724656,12.66369887,11.00957986,12.46557077,13.28863204,13.22817851,13.86390473,28.91785881
b4aa3f05-f71d-4414-9d76-d53af1c2ca4d,-355.1625366,100.3606567,-114.5385208,50.42068863,-67.08470917,15.37540245,-48.27640915,-13.71601391,-10.09040165,-15.33420849,13.86215115,-25.6674099,10.49436855,0.516756773,0.537582755,0.658780098,0.783373356,0.760080457,0.693149865,0.660017908,0.647414386,0.661362648,0.591524005,0.51292026,0.493539631,18.45692727,10.37331239,13.61035262,13.94118498,14.87186983,15.39814646,64.491207
22023690-b1ba-4737-b026-9da38680fc1e,-441.7677612,50.153862,-17.71253967,6.937362194,-17.00038338,10.73085213,-13.52523994,-7.901063919,-14.29277897,-6.523677826,-3.819129229,-11.21681213,2.307772636,0.337526441,0.354164362,0.395242244,0.372008711,0.324603647,0.307770938,0.337751716,0.451176673,0.503373325,0.492922127,0.435864478,0.355121225,13.9647801,12.3554543,15.09043041,14.21092376,17.10293939,16.06665555,41.61661144
96c8dc83-ea0d-423b-8eb1-0b82cbbef571,-519.6826782,29.45964622,-13.6486578,11.22340393,-8.503848076,2.164459705,-4.982574463,-4.368095875,-1.842931628,-5.073458195,0.032686587,-3.085840225,-4.289526939,0.598852396,0.59029448,0.498314947,0.479297608,0.434574217,0.4067761,0.421187133,0.50030899,0.489998579,0.453116387,0.454946727,0.536155641,13.95600229,11.30534024,14.44124838,14.38059991,15.8904976,17.60943958,41.29845289
c3c88062-0948-4cd2-9ecf-54ab7f2425df,-750.4455566,77.31069946,-3.529061317,13.76095867,-14.44348907,1.463277221,-10.79425526,-4.468814373,-4.891249657,-9.257167816,-4.24643755,-6.914432526,-2.958219051,0.620767653,0.646098197,0.645531595,0.622589171,0.570883453,0.56202805,0.55686897,0.567336142,0.574164808,0.591407776,0.598313272,0.620264053,14.64450461,10.65496714,12.93272052,14.23508563,14.6629034,14.86667415,48.74178068
95c8d2cd-1742-4123-a66a-7b1027233416,-843.0963135,70.30364227,10.81678104,29.57831192,9.60623455,21.96693039,4.872572899,13.00719929,6.935105324,6.660501003,4.871469498,6.215303421,5.659275532,0.789454579,0.803486466,0.769745529,0.675557673,0.588314712,0.547596455,0.563710213,0.591531694,0.597173393,0.595598042,0.607141554,0.713352203,15.00961669,10.61377539,12.27548004,12.92510036,14.28287654,13.96586979,46.52527522
00745765-96ed-4e13-8ca7-7f6b793af78d,-453.0823364,27.79271889,-12.32598686,-0.895960748,2.166767597,2.033107758,-4.537250996,-7.701169491,-2.777256966,-1.664816737,-3.080247879,-3.797506094,-2.179494381,0.327212811,0.298480242,0.340802461,0.371587753,0.389707804,0.38039273,0.32466805,0.291565418,0.326968998,0.364921391,0.353897721,0.357048184,15.06714519,12.92621624,15.62132119,16.10297624,18.22882458,17.95414599,37.22098942
0e7e7d6b-fe95-453d-9cdd-694409e97fa7,-358.6043701,67.34288025,-4.231720448,11.08456612,-18.3803997,27.46764374,-14.85829449,9.979302406,-12.41699314,-10.98131466,3.957895756,-2.022710085,0.906965137,0.398968786,0.496842057,0.586122394,0.573470831,0.490201175,0.39003396,0.332613349,0.376783609,0.401014507,0.381223172,0.374718577,0.349398255,14.78860577,12.87477087,15.55981311,17.07248322,18.74383716,20.12491081,55.47226808
00e09814-62e7-4e4f-aa96-d3ccaa292e4b,-408.9212952,35.71169662,9.754029274,-5.697781086,2.230570555,9.331893921,0.200183645,-6.625338078,-3.725346327,2.593817234,3.057065964,-3.719679594,-4.627269745,0.368247092,0.505987644,0.609408081,0.539157808,0.449510127,0.532078683,0.583242118,0.517361343,0.427814305,0.360199511,0.330076784,0.32724458,17.05286157,13.68932298,13.80271837,15.02306143,19.60861552,16.75757209,45.08548328
702d5d5c-39d0-4737-a59c-a1526f2b1b33,-447.0395508,58.29203796,6.131401539,20.79795647,-6.725898743,11.85598564,-2.525954008,4.132377148,-7.444655895,-0.490137994,-1.804102659,-4.933796406,-2.473114014,0.558726609,0.561325192,0.610815585,0.587827146,0.59734571,0.662090003,0.604204178,0.540321529,0.526336968,0.50350517,0.60858953,0.613513291,15.00021842,10.59145241,13.16099019,13.8016639,14.77490986,16.36556724,49.93068456
1455b3af-0901-43f5-aa16-64fb01113eac,-486.1077576,34.23912048,-22.96743774,15.81998825,-12.12683773,7.699246407,-6.368404388,-7.502175331,-4.482573032,-6.741454124,-6.083763599,-5.676768303,-0.976249456,0.241607234,0.25106746,0.192743182,0.178136706,0.159017578,0.202635095,0.236585826,0.191121429,0.200338855,0.256763339,0.317073584,0.241150394,14.30891303,12.58095662,13.45571518,13.01281252,14.10475534,15.39822172,29.88017894
e99af3a7-2de7-4ce7-ae75-ad203bd687e6,-334.6693726,52.17048264,-34.96481323,13.25955009,-13.82933712,5.108166218,-18.79699707,-6.52890873,-15.32028294,-1.783475876,-4.986896515,-7.700494766,0.90827632,0.380947858,0.381543934,0.359585673,0.346352875,0.340363652,0.420261115,0.435002863,0.464090437,0.513138056,0.590387225,0.521586955,0.382586539,15.65300679,13.77496772,15.41213035,16.77686901,18.25389002,19.25140078,48.68651066
616f2f22-6ee1-403b-b99c-4a9fa91099eb,-433.1755676,44.53525543,-12.12452698,-1.837940931,-10.59870338,-0.406656802,-9.790029526,-3.062580585,-8.190125465,-5.363122463,-1.15901792,-3.371439695,-0.404522002,0.379188478,0.439883113,0.443313241,0.413135737,0.392738998,0.404102087,0.4077411,0.415370226,0.381541282,0.335946113,0.286084533,0.299140751,15.41111004,14.54004837,17.75302303,17.70467319,20.7338462,19.65156054,46.33567361
091f4e75-dd27-47cb-852a-b23923cdd804,-345.3489685,83.4549942,11.53835773,6.771432877,0.408116877,0.878384829,-2.447607994,-8.196615219,-9.320537567,1.327394009,11.15418148,4.192716122,1.582619548,0.503145576,0.474837154,0.45080027,0.468012422,0.531410515,0.516435027,0.438932598,0.398824632,0.440784991,0.482141554,0.516825914,0.473053902,14.60306265,12.26971575,16.32127055,15.63878488,17.6619095,17.98230846,44.85453324
82eaad0d-9db7-48f7-91a3-f774437dd042,-1022.557068,17.21639824,-22.98458672,14.43280315,-17.89494896,7.60759306,-11.58576298,-1.180956364,-3.803585529,-4.41629982,2.493909359,-7.31500864,1.256028533,0.637336671,0.689988971,0.711346686,0.737431765,0.812459528,0.816787601,0.808831155,0.797112048,0.805762351,0.684760332,0.612538099,0.63533169,19.02286566,10.02055647,11.08434787,13.74196746,13.18443046,13.94902266,62.69262656
894f4a3a-c876-4fc5-aa2b-f97999cc2cfa,-125.4433975,49.56020355,-15.11514473,8.848792076,-6.872070789,6.561069489,-4.093830109,-7.751012325,0.60440886,-2.170859575,1.844537377,1.067242503,-1.554233313,0.518280029,0.50420475,0.516104698,0.545937538,0.4830091,0.502459109,0.481705666,0.471435368,0.478223681,0.505950272,0.526491165,0.5168975,14.89493196,11.73310662,14.7129912,15.25257886,16.98123738,16.87242984,45.20127777
efa6d8b8-e781-4fbd-94dd-1e266876ef77,-479.8952942,44.260952,-1.389465213,12.79706383,-11.28578281,2.277776957,-4.926653385,0.134747609,-12.99190807,-7.983678818,-0.778906882,-8.38137722,1.260661006,0.271274179,0.232967421,0.22063677,0.221451491,0.220421761,0.24481155,0.283994198,0.281815529,0.277796715,0.277518123,0.29251948,0.30240944,13.50624411,11.62308538,14.26660229,13.56193485,15.35308349,16.01891982,32.00414105
84be719d-4b08-4946-8133-56634a7c0a39,-610.0387573,5.549759388,-1.339454412,1.859402657,-1.758395672,-0.14936398,-0.812718928,-0.275382012,-0.952814519,-0.350593537,0.237149775,-1.076416016,-0.38855356,0.052865967,0.051677696,0.046355739,0.040048022,0.040283002,0.04816585,0.045911219,0.04339255,0.039968811,0.035703465,0.044586156,0.054853089,10.22354225,9.670256672,9.874328969,9.905343358,10.09094596,10.25471878,12.2951675
0a47e9a8-6b7f-4138-ba12-00f3bd1a8158,-793.390625,9.602419853,2.599229097,2.986659765,-0.82256043,3.517275333,-1.56619978,2.108548641,-0.495233208,-0.996164501,0.515879631,-1.718896151,1.050638437,0.297645003,0.277104437,0.296593815,0.268051803,0.280612618,0.340162963,0.299722046,0.327237546,0.316738963,0.312117249,0.319375753,0.312607497,15.06643462,13.9124201,15.18967606,15.61235265,15.97107793,17.07602767,34.13168407
0d07507b-caaf-49d2-9580-56ca0d37199d,-513.8314209,15.34928799,-9.224277496,7.024273872,-1.562221289,0.710408151,-4.349423885,-3.306712866,-2.563169956,-2.579815865,-2.552331686,-4.67375803,0.73141557,0.477323383,0.468402058,0.520586193,0.51074028,0.513598204,0.479428023,0.519165397,0.485974371,0.536148131,0.563969791,0.515483022,0.505314648,13.59818216,10.90607155,13.6070773,14.49884545,18.13130237,19.20168014,40.5469588
22129ffe-8f9f-4663-8cea-14a6c0301f33,-369.4578552,40.12794876,-10.49894714,-6.028095245,-0.334897906,-0.281132787,-6.417575359,-1.937383413,-9.219729424,0.250484705,-4.226132393,-6.991244316,-3.351085424,0.405940861,0.431161493,0.382127047,0.36088258,0.409209609,0.442244917,0.45411855,0.496861368,0.586043298,0.569693685,0.490660131,0.403438449,18.01942579,13.08981255,15.33990814,16.01106695,17.16097672,19.11460168,47.16964293
f1f5c34a-d595-47e3-b8a2-8316d85f1041,-629.9962158,23.77145767,2.536053658,-4.505997181,-8.447831154,-2.965669394,-2.445033073,-1.55517745,1.163376689,2.271128654,1.084329724,-1.3236413,-2.599761248,0.478492439,0.453488618,0.455323309,0.513744056,0.547111273,0.606591165,0.562693655,0.518258572,0.502264559,0.459669322,0.464824438,0.493867874,13.22369206,10.63617647,15.88300827,14.88760998,15.22488328,15.04567766,48.81521769
c5754971-b58c-4eab-98c7-a4c7878fe3a4,-562.7216187,131.0047455,-9.715434074,-3.601160288,-30.50604248,19.86247635,2.944992304,-2.895955563,-2.229797363,-19.77727509,-12.75302124,-15.69192696,-4.35187149,0.218415976,0.114631414,0.20331943,0.121629596,0.133881301,0.111875251,0.128196374,0.11294318,0.121075973,0.28545782,0.494712353,0.478677541,15.74232984,15.67546899,21.2792404,24.60253803,19.5151488,18.26775059,51.35933007
6dc318c5-dcf0-49a6-a912-8f357bce60fe,-528.2519531,11.23718452,1.013547301,1.37441361,-0.788593948,1.129623771,-0.351447105,-1.275486827,-0.068747647,-0.458981782,-0.279938042,-0.691833496,-0.817706823,0.063316733,0.062161457,0.068123989,0.076061144,0.080448806,0.076697469,0.075150117,0.076167673,0.078875415,0.071633413,0.066073395,0.061211471,10.04892886,8.884675343,9.127328691,9.20133033,9.790055285,9.754473052,12.34394061
98df6b19-069d-4a51-9090-bd573392651d,-499.9812317,20.50026703,-14.74871445,0.358430505,-15.5078783,-2.26157856,-9.507726669,-0.793479621,-1.495687723,3.073000908,1.677025199,-3.114872456,0.825615406,0.122000657,0.097121827,0.119823717,0.209508404,0.50416255,0.308320433,0.338604838,0.307201415,0.260721385,0.305638403,0.315870374,0.232580826,13.64500536,10.34889118,18.98980166,18.2061438,17.15067226,16.07521817,45.81162897
72f6868a-766e-444d-99be-b8f0f7900b5e,-471.6437073,92.0684433,-17.36344719,34.19260025,-31.94828606,20.999403,-17.44005394,-3.30266571,-6.655729294,-11.57894993,-12.52622414,-15.25602341,-2.837454319,0.38787812,0.484392852,0.418900281,0.394438386,0.378479362,0.370508283,0.335246414,0.345234543,0.355138183,0.40048936,0.418555409,0.427277029,17.2663975,14.19993008,16.71155682,18.01712775,19.5426316,18.21013358,59.52503588
44793cf4-f2a2-4b66-bf26-4f21b9fe2342,-467.0386047,18.24825478,-12.54208279,18.90293503,-4.808126926,13.09743881,-7.743638039,4.16715765,-5.752729416,6.40337038,-1.077229738,-3.488683701,1.80062139,0.473659307,0.503903031,0.484956682,0.474421501,0.497032434,0.529768944,0.568827748,0.589980006,0.612956941,0.661097527,0.514858782,0.459975958,15.94947566,11.44034968,14.09802714,14.57825397,18.12766677,17.52163158,52.88329347
8eda9baf-68f5-4979-a1e9-4c780c67fa71,-548.9573364,25.68675613,-10.7432642,10.56094456,-12.30629539,6.029561996,-17.79309082,-6.540673256,-11.11797428,1.397900105,-0.817353904,-4.043227196,4.119970798,0.185684681,0.21008803,0.255770653,0.247324437,0.195804194,0.186800703,0.193686187,0.232234731,0.253700942,0.229893714,0.19274281,0.176031336,11.27502848,10.51902825,11.96920617,12.32808175,13.37205694,13.58249078,29.88847698
14f7bd25-053d-46e7-92f1-fa076c058416,-461.8157043,39.62780762,-25.38248634,-2.130734444,-23.52072525,12.04332352,-3.635739326,-11.01164532,-8.113431931,1.809401631,0.997124374,-6.881066322,1.303512573,0.228150159,0.260811687,0.284825712,0.313043565,0.380810618,0.356219888,0.28010565,0.270930707,0.275107265,0.266994745,0.252219558,0.231070757,14.64215797,11.64126054,12.63454845,13.16848652,16.71031285,15.24710905,31.60448869
b6c1a106-c622-471b-a8e3-6f24dcb57708,-392.4906921,72.03583527,-27.40759277,14.24921513,3.751086712,14.26841068,-3.355690002,-17.04188156,-14.38743687,-12.64577961,-9.362295151,-12.19968224,-8.878745079,0.294332594,0.281610042,0.329059124,0.366883069,0.337711275,0.36154303,0.323891491,0.303753883,0.306084245,0.293392748,0.298854202,0.282333404,16.21452644,15.41875775,18.05818365,18.84351688,21.6026512,23.68785687,43.73771356
736f5911-0cf7-44dc-9ac9-88c5ef1edcc0,-625.4762573,20.30931854,-7.268312454,7.105132103,-4.286365032,-0.893399537,-4.874131203,-3.074036837,-2.139164448,-1.833729982,-3.805781126,-4.402050495,0.993340015,0.245368615,0.223579317,0.203639641,0.194066554,0.219722331,0.243888974,0.251259506,0.271939516,0.255641222,0.267839372,0.272200733,0.261452317,13.03292318,11.30812893,12.24834444,12.65553398,13.55725915,13.77688624,25.80088194
c0c982aa-70bf-407f-a371-ed62225cf82c,-270.4716492,20.90174294,45.93018723,-6.758785725,11.94645023,18.56859016,-13.75464153,19.67853546,-14.25651741,8.556945801,-5.374542236,5.076347351,-4.916474342,0.623571098,0.410398185,0.351388395,0.327057451,0.295042694,0.277646214,0.459806621,0.534235835,0.454802126,0.787313104,0.801568925,0.696401238,14.01934234,11.4881597,13.16297942,13.77431172,15.30788066,19.95292496,54.3189066
2a17e5df-77e9-4d51-9ae0-034cdf13d75f,-567.2611084,7.201178551,-6.781336784,4.260663509,-2.506986618,0.037024498,-1.630026221,-0.649989009,-0.749046206,-0.783373296,-0.78250587,-1.336937666,0.06029883,0.595125258,0.607593298,0.630454361,0.578012764,0.576816857,0.600027382,0.659883916,0.771869898,0.660918891,0.592989206,0.576034844,0.587672889,13.39777799,12.10708701,13.02893767,13.07944453,14.42662687,15.58577528,44.53964834
26ac0d3d-275f-4250-9e7f-14cbdfafd015,-236.7961426,62.02054977,7.502645493,-6.365102291,-10.07221794,-10.14511395,2.584378719,1.105940223,-3.047826052,-3.43299222,-2.765719175,-4.855327129,-3.938401461,0.400652289,0.346261442,0.35025245,0.443686754,0.488596767,0.540963173,0.330852032,0.320421904,0.343938023,0.538077593,0.645333052,0.511961102,13.51908322,15.12301985,16.28591238,17.08979073,15.27298685,14.7855618,40.48234399
e7ba9e67-d6f8-414d-86dd-3a07de90a271,-781.1278687,88.63423157,-22.64789963,42.43352509,-2.699576855,-2.379341841,-2.833396912,-0.550859571,-23.1000309,1.324924707,0.445077896,-13.28958893,-5.3209548,0.304722935,0.33333531,0.418244183,0.318304241,0.303065896,0.36515367,0.350782245,0.412046105,0.422788262,0.526976645,0.580099046,0.521403968,15.51824693,15.25429974,14.4543198,13.69308359,17.14549697,21.05633124,45.10427608
025519ad-0a49-4a52-a06d-1529eaf3de39,-440.90271,45.14241791,-21.64127731,6.907319069,-9.731469154,-0.385879874,-9.837195396,-4.369420052,-5.207963467,2.690872908,-1.257750034,-1.357087374,0.202503145,0.348613471,0.315503746,0.339234382,0.379673302,0.409113914,0.433900803,0.41406256,0.401495695,0.383196682,0.405539811,0.431613564,0.399399549,14.77031974,11.21936097,13.16238732,14.0281255,14.83760542,16.01079057,36.69666143
9d056563-e592-497e-bd37-0b3189b732de,-339.6625366,106.6961136,-26.15621185,-22.94342422,-12.8494091,3.487407207,-2.363367558,-2.187973261,-3.785213947,-4.544167995,-8.921913147,-13.55661774,-7.433775425,0.4328067,0.378533721,0.338997155,0.294092685,0.311201662,0.387688339,0.352749795,0.378658295,0.627726197,0.770616353,0.624056458,0.487462878,20.38123352,11.33573691,13.75853077,15.7024524,19.43333762,18.00455142,49.65537832
d8a3f955-6fcf-486c-a137-dcf2910f1af2,-542.0483398,13.81281757,-29.93834496,26.28405952,-11.34945869,7.240764141,-5.464680672,-4.894096375,-4.637149334,-2.334821463,-2.547027588,-6.662213802,-0.851360977,0.47983551,0.472911358,0.417517185,0.406435579,0.422893852,0.416876048,0.421732843,0.459602773,0.490367502,0.507886946,0.532670319,0.493362755,11.56477068,8.617667515,10.98688283,12.16966596,13.58116366,14.60793211,36.1960251
04793326-24d1-4e36-8f4d-f54d48522d5f,-357.3998718,178.6196899,49.92860031,-1.945373297,-18.68400002,-17.15073776,-12.90510464,-13.44929409,-13.13016987,-13.02742386,-13.99421978,-12.31820202,-9.445560455,0.493281245,0.500366867,0.519934177,0.492477596,0.476500154,0.518048704,0.484841943,0.470239252,0.485115975,0.469712526,0.453784138,0.48069796,16.88849132,11.49481654,15.19453187,20.83337279,18.077143,18.54753164,42.6471111
43168d12-17d0-43a1-a1c1-bb9be23fd441,-450.5343933,2.40054369,-17.88200569,-1.238511324,-4.723191261,5.413303375,-4.351140976,0.425784767,-12.3546648,-4.741551876,0.332401633,-3.838122845,-5.321583748,0.427800626,0.435563982,0.426470637,0.423802346,0.440313846,0.508639812,0.593654037,0.543560207,0.439643681,0.377339244,0.3504197,0.376836032,15.60028219,12.1586068,14.14804369,16.70316542,19.46871452,17.59630761,46.9042813
ed735b8d-bcbe-43dc-a5d1-28e4cff7c118,-575.5269165,16.01085472,-11.80124569,3.855629444,-6.887392521,1.273121715,-5.649302006,1.780752897,-1.957538486,-1.522974253,-0.726778626,-6.543845654,-0.347930878,0.385092676,0.382850885,0.494501412,0.449102193,0.415292054,0.409740329,0.400563389,0.421852291,0.43767181,0.421421438,0.39655152,0.389670074,11.74377346,9.691487233,10.96529912,12.04932885,12.94442947,14.73372671,31.1753695
d783f124-1972-42f6-a5b2-64331dccd3b9,-479.8137512,35.82975388,15.91395473,9.99097538,10.26499271,9.821771622,5.28745079,5.006455898,4.543886185,6.133601665,2.646709442,4.112959385,0.008158986,0.635325849,0.643755078,0.647325516,0.647001743,0.639457822,0.658197522,0.698368132,0.748864174,0.741847813,0.713547885,0.694758415,0.657946885,15.74132677,10.98869156,12.97887736,13.26147655,14.93490842,14.70359388,46.08097701
41e7bd01-5a7c-4af3-baae-af595b3f4019,-356.28479,37.19271851,-13.28314877,20.31110954,-20.21096039,7.123152256,-19.54929352,-8.71997261,-6.97486496,-6.898251057,0.129043981,-8.485141754,-2.486228704,0.387149096,0.377862602,0.363167375,0.422797471,0.378828675,0.316219032,0.306708992,0.306883901,0.343203604,0.299086422,0.288086951,0.336998224,14.9163458,16.21558631,18.99877603,17.55535215,19.99901872,20.36621317,51.47167212
9750bcff-dd70-4eb3-a20d-7bcb85dc1666,-604.885437,13.59301281,-11.55306244,3.206679106,-8.042796135,2.933535099,-5.914740086,-2.314121485,-2.749096394,-0.675902486,-0.071371637,-2.779198408,-1.242040515,0.600889266,0.600605845,0.593941569,0.609848976,0.610888779,0.595378876,0.605705857,0.60774833,0.575914025,0.591571987,0.564824104,0.588039219,12.77771705,9.625186118,11.57503743,12.42898915,13.65298048,14.51422156,35.88569271
3a1f3dab-5d93-439b-9e2d-3bf8defa3a20,-622.4850464,24.40706444,-4.558474064,4.042821407,-2.6717453,7.286643028,-5.256100178,-1.389217019,-0.822066963,-3.137398243,-2.673857689,-2.569504023,0.444298536,0.641718924,0.636248052,0.606813669,0.555095196,0.503969491,0.509395182,0.509233594,0.58175528,0.596994281,0.573080719,0.603170216,0.742262781,11.48783796,11.4259212,13.50285326,13.56385152,15.44218087,15.46232155,45.95167515
352f6768-8e16-4a51-9c73-6fd00ef06baa,-625.1530151,16.30488396,-16.47891235,7.108014584,-10.25263119,0.882713914,-7.172257423,-1.285719156,-1.88756907,-0.15031597,-0.140804306,-4.130518436,2.628110409,0.151783407,0.131853744,0.128539234,0.133805498,0.137252688,0.13991861,0.141397879,0.142281219,0.174265012,0.15340057,0.136905044,0.150659382,9.307547196,8.103048731,8.679487409,8.794641646,9.254046397,9.89915609,17.74389963
f79fb32a-c0a3-4dcc-80ec-9190a7c8d4ff,-373.0686646,41.10328293,-14.23718071,16.39938354,-10.16022301,7.676450253,-5.873659611,-10.33259201,-12.24459553,-5.79471302,-5.247903347,-6.03980875,-0.305009454,0.423121005,0.398457378,0.389490515,0.383363485,0.420657754,0.480081886,0.446276307,0.456959009,0.470052838,0.509333909,0.47132659,0.434949875,15.45887083,11.95468147,16.10227963,15.42950644,15.72557928,17.28197425,41.70492679
4080d43b-ff14-4eaf-87b2-299e9710225b,-540.5751953,13.56345272,-7.655399799,6.76368618,-5.443384647,1.465761185,-2.329535723,-2.934074402,-3.057105303,-0.726945281,-4.026844978,-3.681983709,-0.454058349,0.517799199,0.55627346,0.583655417,0.517298162,0.440083176,0.426707059,0.450521946,0.470009714,0.458497196,0.461524338,0.492754579,0.491798192,14.1804411,11.44238945,13.63485075,14.73400134,16.12134529,17.59057524,46.45717144
7cb538f3-3ba2-46ce-a52d-c29f63815697,-442.9317322,47.38240051,-17.57289505,6.284355164,-15.60517788,6.55214119,-2.592287064,-3.321868896,-8.180891037,0.73834914,-4.207287788,-4.183412552,1.349940538,0.533385217,0.518058658,0.561537087,0.571922362,0.555168033,0.539268076,0.505994499,0.463010967,0.450108647,0.477772802,0.518055201,0.53970623,13.24368867,9.376096357,11.16141668,12.27722391,13.37079365,14.74317214,38.5462617
87b7afdc-6659-4946-9471-5a93d1dac9a3,-777.0641479,87.63240814,-25.09798813,26.50048065,-13.15735817,-0.456933081,-4.340130329,-10.66479301,4.396033287,-7.72051096,1.508361816,-3.374737501,-4.342721462,0.545777321,0.542406201,0.526879609,0.513834953,0.515462101,0.517236471,0.503705561,0.485761434,0.495623618,0.513586283,0.52338469,0.536521614,14.39763245,11.1202796,14.09858681,14.06195639,15.59221491,17.30966848,45.62517338
56c9a96e-f6c9-40c1-97ee-89b43a35b4c5,-376.2206116,61.96323013,-20.49382973,-1.471867323,-12.98741722,15.08138943,-10.31695938,0.989346743,-13.30275059,-7.412753582,-7.967675686,-11.61992931,-8.057794571,0.420339286,0.470814675,0.493409038,0.418829143,0.387774348,0.388707697,0.362490982,0.390765727,0.398255944,0.388513476,0.363168329,0.367001057,15.26936591,12.45957952,14.28889944,13.3401626,16.43962802,15.75738966,44.2129076
d050cd03-4e66-4fef-b24d-cf3dde81ed33,-585.2612305,38.45389175,-9.583478928,-4.788746834,-8.487604141,7.056938171,-4.949280262,-2.033319473,-5.512060165,1.938447952,-2.517436981,-7.301969051,-0.036455344,0.543761075,0.507366478,0.520550489,0.540882945,0.566328168,0.600315094,0.595029294,0.607949018,0.568917811,0.561802208,0.564790606,0.590618908,13.85786036,11.60435501,14.37588762,14.57348828,16.52070596,16.12038927,43.44178832
7cda56ef-da92-4ddb-b1d6-2da57869dfb3,-1047.18689,-2.533309937,-8.94972229,-0.328507751,-7.359619141,-0.279881716,-3.385793447,-5.354397297,-1.790122032,-4.010827541,-1.60287571,-2.983502388,-4.726646423,0.622064531,0.770017624,0.86656791,0.839857101,0.768413067,0.750065386,0.721124351,0.778268635,0.734569609,0.686894894,0.704421043,0.662608027,15.41417349,7.401430222,13.01446696,12.24337038,13.77002016,13.95972849,42.58051129
18d24e17-9087-4f8b-a739-0c4e46f1f1f0,-561.3424072,9.879459381,-6.340321064,5.504932404,-3.974780321,2.238565683,-0.810932398,-1.730793476,-0.76977402,-2.53822875,-1.39387846,-2.381445169,-0.342501014,0.103378721,0.115685873,0.119915999,0.119758837,0.098275065,0.070812382,0.074794851,0.081949919,0.091028683,0.092508651,0.094268151,0.121033281,13.06952087,12.75192716,13.24167351,13.31378315,13.68993689,13.92005087,19.56234506
aee901a0-aba4-43a1-a97b-c00652b10454,-394.5365906,38.11764526,-31.68758202,17.85251808,-7.4120965,-0.966495275,-14.94127464,-8.804896355,1.502026796,0.533106267,-6.448560238,-4.172323227,4.743128777,0.539357543,0.504843354,0.526749551,0.432228833,0.341217309,0.355474174,0.393086851,0.461645365,0.507769465,0.499693125,0.573891878,0.61430186,18.89805861,11.15170813,14.2878945,14.96161696,18.07018313,19.46899979,48.7881523
20a6a7e3-ca35-4cf5-b348-39ef6a7b0a36,-627.430481,24.77408791,1.288592935,3.348849535,-2.13161397,2.004282713,-3.763337851,-2.471826553,-5.184696198,-5.350867748,-3.490083218,-5.38314724,-3.413195372,0.150051206,0.1264451,0.113974549,0.120823495,0.138414428,0.159219176,0.222483978,0.273546517,0.2130519,0.152925596,0.144503757,0.166372582,13.19908533,13.37797076,14.33622474,13.62979075,13.73137422,13.12307257,27.48190127
656a8368-6161-48d3-a6d2-987124240c93,-413.3835449,12.9679184,11.0920248,8.430340767,3.94451189,5.163756371,-1.813541055,-0.113834783,-3.204822779,5.490084171,-4.4009552,1.50632143,3.369285107,0.539080739,0.475407243,0.43240422,0.453381926,0.501711905,0.553307891,0.571392834,0.584004998,0.595651805,0.606430769,0.598631084,0.599397123,16.1470397,11.47431886,15.25455795,15.44583115,17.90919292,16.74344092,48.76374099
e8d34714-b357-4b71-84e3-1bf857126e08,-552.3956299,24.5221386,-19.37750053,4.353518963,-13.9831171,2.507644176,-7.584212303,0.7242769,-2.861861944,-2.409926176,-2.971846104,-4.2283535,-0.723534226,0.339991838,0.415010124,0.405392438,0.37172702,0.340477884,0.305548698,0.331027567,0.372902811,0.364794642,0.344331503,0.35185796,0.317836225,13.59119767,11.0007024,12.64813147,13.42829418,14.84622652,16.05732602,35.71817561
